Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
VJR,Analytical,CBR256,VJR,Dusk2,23,12,10min
D,Analytical,CBR256,D,Dusk3,7,12,10min
D,Analytical,CBR256,E,Dusk3,3,12,10min
D,Analytical,CBR256,VJR,Dusk3,14,12,10min
E,Analytical,CBR256,D,Dusk3,4,12,10min
E,Analytical,CBR256,E,Dusk3,11,12,10min
E,Analytical,CBR256,VJR,Dusk3,9,12,10min
VJR,Analytical,CBR256,D,Dusk3,1,12,10min
VJR,Analytical,CBR256,E,Dusk3,0,12,10min
VJR,Analytical,CBR256,VJR,Dusk3,23,12,10min
D,Analytical,CBR256,D,Midday1,20,12,10min
D,Analytical,CBR256,E,Midday1,4,12,10min
D,Analytical,CBR256,VJR,Midday1,4,12,10min
E,Analytical,CBR256,D,Midday1,11,12,10min
E,Analytical,CBR256,E,Midday1,12,12,10min
E,Analytical,CBR256,VJR,Midday1,1,12,10min
VJR,Analytical,CBR256,D,Midday1,0,12,10min
VJR,Analytical,CBR256,E,Midday1,12,12,10min
VJR,Analytical,CBR256,VJR,Midday1,6,12,10min
D,Analytical,CBR256,D,Midday2,18,12,10min
D,Analytical,CBR256,E,Midday2,6,12,10min
D,Analytical,CBR256,VJR,Midday2,0,12,10min
E,Analytical,CBR256,D,Midday2,8,12,10min
E,Analytical,CBR256,E,Midday2,16,12,10min
E,Analytical,CBR256,VJR,Midday2,0,12,10min
VJR,Analytical,CBR256,D,Midday2,1,12,10min
VJR,Analytical,CBR256,E,Midday2,2,12,10min
VJR,Analytical,CBR256,VJR,Midday2,21,12,10min
D,Analytical,CBR256,D,Midday3,21,12,10min
D,Analytical,CBR256,E,Midday3,0,12,10min
D,Analytical,CBR256,VJR,Midday3,3,12,10min
E,Analytical,CBR256,D,Midday3,0,12,10min
E,Analytical,CBR256,E,Midday3,14,12,10min
E,Analytical,CBR256,VJR,Midday3,10,12,10min
VJR,Analytical,CBR256,D,Midday3,0,12,10min
VJR,Analytical,CBR256,E,Midday3,0,12,10min
VJR,Analytical,CBR256,VJR,Midday3,24,12,10min
D,Analytical,CBR256,D,Midnight1,2,12,10min
D,Analytical,CBR256,E,Midnight1,10,12,10min
D,Analytical,CBR256,VJR,Midnight1,12,12,10min
E,Analytical,CBR256,D,Midnight1,2,12,10min
E,Analytical,CBR256,E,Midnight1,19,12,10min
E,Analytical,CBR256,VJR,Midnight1,3,12,10min
VJR,Analytical,CBR256,D,Midnight1,0,12,10min
VJR,Analytical,CBR256,E,Midnight1,10,12,10min
VJR,Analytical,CBR256,VJR,Midnight1,14,12,10min
D,Analytical,CBR256,D,Midnight2,23,12,10min
D,Analytical,CBR256,E,Midnight2,0,12,10min
D,Analytical,CBR256,VJR,Midnight2,1,12,10min
E,Analytical,CBR256,D,Midnight2,1,12,10min
E,Analytical,CBR256,E,Midnight2,23,12,10min
E,Analytical,CBR256,VJR,Midnight2,0,12,10min
VJR,Analytical,CBR256,D,Midnight2,0,12,10min
VJR,Analytical,CBR256,E,Midnight2,1,12,10min
VJR,Analytical,CBR256,VJR,Midnight2,23,12,10min
D,Analytical,CBR256,D,Midnight3,22,12,10min
D,Analytical,CBR256,E,Midnight3,2,12,10min
D,Analytical,CBR256,VJR,Midnight3,0,12,10min
E,Analytical,CBR256,D,Midnight3,3,12,10min
E,Analytical,CBR256,E,Midnight3,16,12,10min
E,Analytical,CBR256,VJR,Midnight3,5,12,10min
VJR,Analytical,CBR256,D,Midnight3,0,12,10min
VJR,Analytical,CBR256,E,Midnight3,2,12,10min
VJR,Analytical,CBR256,VJR,Midnight3,21,12,10min
D,Analytical,CBR256,D,Dawn,63,4,10min
D,Analytical,CBR256,E,Dawn,8,4,10min
D,Analytical,CBR256,VJR,Dawn,9,4,10min
E,Analytical,CBR256,D,Dawn,12,4,10min
E,Analytical,CBR256,E,Dawn,40,4,10min
E,Analytical,CBR256,VJR,Dawn,14,4,10min
VJR,Analytical,CBR256,D,Dawn,1,4,10min
VJR,Analytical,CBR256,E,Dawn,11,4,10min
VJR,Analytical,CBR256,VJR,Dawn,56,4,10min
D,Analytical,CBR256,D,Dusk,64,4,10min
D,Analytical,CBR256,E,Dusk,8,4,10min
D,Analytical,CBR256,VJR,Dusk,0,4,10min
E,Analytical,CBR256,D,Dusk,11,4,10min
E,Analytical,CBR256,E,Dusk,37,4,10min
E,Analytical,CBR256,VJR,Dusk,24,4,10min
VJR,Analytical,CBR256,D,Dusk,1,4,10min
VJR,Analytical,CBR256,E,Dusk,2,4,10min
VJR,Analytical,CBR256,VJR,Dusk,69,4,10min
D,Analytical,CBR256,D,Midday,67,4,10min
D,Analytical,CBR256,E,Midday,9,4,10min
D,Analytical,CBR256,VJR,Midday,0,4,10min
E,Analytical,CBR256,D,Midday,26,4,10min
E,Analytical,CBR256,E,Midday,38,4,10min
E,Analytical,CBR256,VJR,Midday,8,4,10min
VJR,Analytical,CBR256,D,Midday,1,4,10min
VJR,Analytical,CBR256,E,Midday,6,4,10min
VJR,Analytical,CBR256,VJR,Midday,59,4,10min
D,Analytical,CBR256,D,Midnight,66,4,10min
D,Analytical,CBR256,E,Midnight,5,4,10min
D,Analytical,CBR256,VJR,Midnight,1,4,10min
E,Analytical,CBR256,D,Midnight,3,4,10min
E,Analytical,CBR256,E,Midnight,55,4,10min
E,Analytical,CBR256,VJR,Midnight,14,4,10min
VJR,Analytical,CBR256,D,Midnight,1,4,10min
VJR,Analytical,CBR256,E,Midnight,0,4,10min
VJR,Analytical,CBR256,VJR,Midnight,70,4,10min
D,Analytical,CBR256,D,Dawn1,24,8,10min
D,Analytical,CBR256,E,Dawn1,7,8,10min
D,Analytical,CBR256,VJR,Dawn1,5,8,10min
E,Analytical,CBR256,D,Dawn1,2,8,10min
E,Analytical,CBR256,E,Dawn1,22,8,10min
E,Analytical,CBR256,VJR,Dawn1,12,8,10min
VJR,Analytical,CBR256,D,Dawn1,0,8,10min
VJR,Analytical,CBR256,E,Dawn1,7,8,10min
VJR,Analytical,CBR256,VJR,Dawn1,29,8,10min
D,Analytical,CBR256,D,Dawn2,24,8,10min
D,Analytical,CBR256,E,Dawn2,11,8,10min
D,Analytical,CBR256,VJR,Dawn2,9,8,10min
E,Analytical,CBR256,D,Dawn2,10,8,10min
E,Analytical,CBR256,E,Dawn2,20,8,10min
E,Analytical,CBR256,VJR,Dawn2,0,8,10min
VJR,Analytical,CBR256,D,Dawn2,1,8,10min
VJR,Analytical,CBR256,E,Dawn2,2,8,10min
VJR,Analytical,CBR256,VJR,Dawn2,29,8,10min
D,Analytical,CBR256,D,Dusk1,35,8,10min
D,Analytical,CBR256,E,Dusk1,0,8,10min
D,Analytical,CBR256,VJR,Dusk1,1,8,10min
E,Analytical,CBR256,D,Dusk1,3,8,10min
E,Analytical,CBR256,E,Dusk1,26,8,10min
E,Analytical,CBR256,VJR,Dusk1,7,8,10min
VJR,Analytical,CBR256,D,Dusk1,1,8,10min
VJR,Analytical,CBR256,E,Dusk1,4,8,10min
VJR,Analytical,CBR256,VJR,Dusk1,31,8,10min
D,Analytical,CBR256,D,Dusk2,21,8,10min
D,Analytical,CBR256,E,Dusk2,13,8,10min
D,Analytical,CBR256,VJR,Dusk2,2,8,10min
E,Analytical,CBR256,D,Dusk2,8,8,10min
E,Analytical,CBR256,E,Dusk2,14,8,10min
E,Analytical,CBR256,VJR,Dusk2,14,8,10min
VJR,Analytical,CBR256,D,Dusk2,1,8,10min
VJR,Analytical,CBR256,E,Dusk2,2,8,10min
VJR,Analytical,CBR256,VJR,Dusk2,33,8,10min
D,Analytical,CBR256,D,Midday1,30,8,10min
D,Analytical,CBR256,E,Midday1,10,8,10min
D,Analytical,CBR256,VJR,Midday1,0,8,10min
E,Analytical,CBR256,D,Midday1,20,8,10min
E,Analytical,CBR256,E,Midday1,15,8,10min
E,Analytical,CBR256,VJR,Midday1,1,8,10min
VJR,Analytical,CBR256,D,Midday1,1,8,10min
VJR,Analytical,CBR256,E,Midday1,2,8,10min
VJR,Analytical,CBR256,VJR,Midday1,27,8,10min
D,Analytical,CBR256,D,Midday2,20,8,10min
D,Analytical,CBR256,E,Midday2,16,8,10min
D,Analytical,CBR256,VJR,Midday2,0,8,10min
E,Analytical,CBR256,D,Midday2,1,8,10min
E,Analytical,CBR256,E,Midday2,28,8,10min
E,Analytical,CBR256,VJR,Midday2,7,8,10min
VJR,Analytical,CBR256,D,Midday2,0,8,10min
VJR,Analytical,CBR256,E,Midday2,1,8,10min
VJR,Analytical,CBR256,VJR,Midday2,35,8,10min
D,Analytical,CBR256,D,Midnight1,32,8,10min
D,Analytical,CBR256,E,Midnight1,3,8,10min
D,Analytical,CBR256,VJR,Midnight1,1,8,10min
E,Analytical,CBR256,D,Midnight1,0,8,10min
E,Analytical,CBR256,E,Midnight1,32,8,10min
E,Analytical,CBR256,VJR,Midnight1,4,8,10min
VJR,Analytical,CBR256,D,Midnight1,0,8,10min
VJR,Analytical,CBR256,E,Midnight1,0,8,10min
VJR,Analytical,CBR256,VJR,Midnight1,36,8,10min
D,Analytical,CBR256,D,Midnight2,27,8,10min
D,Analytical,CBR256,E,Midnight2,7,8,10min
D,Analytical,CBR256,VJR,Midnight2,2,8,10min
E,Analytical,CBR256,D,Midnight2,3,8,10min
E,Analytical,CBR256,E,Midnight2,25,8,10min
E,Analytical,CBR256,VJR,Midnight2,8,8,10min
VJR,Analytical,CBR256,D,Midnight2,0,8,10min
VJR,Analytical,CBR256,E,Midnight2,1,8,10min
VJR,Analytical,CBR256,VJR,Midnight2,34,8,10min
D,Analytical,CBR256,D,Whole Day,248,None,10min
D,Analytical,CBR256,E,Whole Day,32,None,10min
D,Analytical,CBR256,VJR,Whole Day,20,None,10min
E,Analytical,CBR256,D,Whole Day,60,None,10min
E,Analytical,CBR256,E,Whole Day,173,None,10min
E,Analytical,CBR256,VJR,Whole Day,49,None,10min
VJR,Analytical,CBR256,D,Whole Day,6,None,10min
VJR,Analytical,CBR256,E,Whole Day,48,None,10min
VJR,Analytical,CBR256,VJR,Whole Day,223,None,10min
D,Analytical,CBR32,D,Dawn1,24,12,10min
D,Analytical,CBR32,E,Dawn1,0,12,10min
D,Analytical,CBR32,VJR,Dawn1,0,12,10min
E,Analytical,CBR32,D,Dawn1,1,12,10min
E,Analytical,CBR32,E,Dawn1,16,12,10min
E,Analytical,CBR32,VJR,Dawn1,7,12,10min
VJR,Analytical,CBR32,D,Dawn1,1,12,10min
VJR,Analytical,CBR32,E,Dawn1,3,12,10min
VJR,Analytical,CBR32,VJR,Dawn1,20,12,10min
D,Analytical,CBR32,D,Dawn2,13,12,10min
D,Analytical,CBR32,E,Dawn2,11,12,10min
D,Analytical,CBR32,VJR,Dawn2,0,12,10min
E,Analytical,CBR32,D,Dawn2,0,12,10min
E,Analytical,CBR32,E,Dawn2,24,12,10min
E,Analytical,CBR32,VJR,Dawn2,0,12,10min
VJR,Analytical,CBR32,D,Dawn2,0,12,10min
VJR,Analytical,CBR32,E,Dawn2,0,12,10min
VJR,Analytical,CBR32,VJR,Dawn2,24,12,10min
D,Analytical,CBR32,D,Dawn3,20,12,10min
D,Analytical,CBR32,E,Dawn3,0,12,10min
D,Analytical,CBR32,VJR,Dawn3,12,12,10min
E,Analytical,CBR32,D,Dawn3,4,12,10min
E,Analytical,CBR32,E,Dawn3,10,12,10min
E,Analytical,CBR32,VJR,Dawn3,4,12,10min
VJR,Analytical,CBR32,D,Dawn3,0,12,10min
VJR,Analytical,CBR32,E,Dawn3,1,12,10min
VJR,Analytical,CBR32,VJR,Dawn3,19,12,10min
D,Analytical,CBR32,D,Dusk1,21,12,10min
D,Analytical,CBR32,E,Dusk1,3,12,10min
D,Analytical,CBR32,VJR,Dusk1,0,12,10min
E,Analytical,CBR32,D,Dusk1,0,12,10min
E,Analytical,CBR32,E,Dusk1,24,12,10min
E,Analytical,CBR32,VJR,Dusk1,0,12,10min
VJR,Analytical,CBR32,D,Dusk1,6,12,10min
VJR,Analytical,CBR32,E,Dusk1,1,12,10min
VJR,Analytical,CBR32,VJR,Dusk1,17,12,10min
D,Analytical,CBR32,D,Dusk2,14,12,10min
D,Analytical,CBR32,E,Dusk2,5,12,10min
D,Analytical,CBR32,VJR,Dusk2,5,12,10min
E,Analytical,CBR32,D,Dusk2,1,12,10min
E,Analytical,CBR32,E,Dusk2,16,12,10min
E,Analytical,CBR32,VJR,Dusk2,7,12,10min
VJR,Analytical,CBR32,D,Dusk2,1,12,10min
VJR,Analytical,CBR32,E,Dusk2,13,12,10min
VJR,Analytical,CBR32,VJR,Dusk2,10,12,10min
D,Analytical,CBR32,D,Dusk3,7,12,10min
D,Analytical,CBR32,E,Dusk3,0,12,10min
D,Analytical,CBR32,VJR,Dusk3,17,12,10min
E,Analytical,CBR32,D,Dusk3,2,12,10min
E,Analytical,CBR32,E,Dusk3,12,12,10min
E,Analytical,CBR32,VJR,Dusk3,10,12,10min
VJR,Analytical,CBR32,D,Dusk3,1,12,10min
VJR,Analytical,CBR32,E,Dusk3,2,12,10min
VJR,Analytical,CBR32,VJR,Dusk3,21,12,10min
D,Analytical,CBR32,D,Midday1,24,12,10min
D,Analytical,CBR32,E,Midday1,4,12,10min
D,Analytical,CBR32,VJR,Midday1,0,12,10min
E,Analytical,CBR32,D,Midday1,0,12,10min
E,Analytical,CBR32,E,Midday1,23,12,10min
E,Analytical,CBR32,VJR,Midday1,1,12,10min
VJR,Analytical,CBR32,D,Midday1,0,12,10min
VJR,Analytical,CBR32,E,Midday1,0,12,10min
VJR,Analytical,CBR32,VJR,Midday1,18,12,10min
D,Analytical,CBR32,D,Midday2,19,12,10min
D,Analytical,CBR32,E,Midday2,5,12,10min
D,Analytical,CBR32,VJR,Midday2,0,12,10min
E,Analytical,CBR32,D,Midday2,1,12,10min
E,Analytical,CBR32,E,Midday2,23,12,10min
E,Analytical,CBR32,VJR,Midday2,0,12,10min
VJR,Analytical,CBR32,D,Midday2,0,12,10min
VJR,Analytical,CBR32,E,Midday2,1,12,10min
VJR,Analytical,CBR32,VJR,Midday2,23,12,10min
D,Analytical,CBR32,D,Midday3,12,12,10min
D,Analytical,CBR32,E,Midday3,12,12,10min
D,Analytical,CBR32,VJR,Midday3,0,12,10min
E,Analytical,CBR32,D,Midday3,0,12,10min
E,Analytical,CBR32,E,Midday3,23,12,10min
E,Analytical,CBR32,VJR,Midday3,1,12,10min
VJR,Analytical,CBR32,D,Midday3,0,12,10min
VJR,Analytical,CBR32,E,Midday3,0,12,10min
VJR,Analytical,CBR32,VJR,Midday3,24,12,10min
D,Analytical,CBR32,D,Midnight1,7,12,10min
D,Analytical,CBR32,E,Midnight1,1,12,10min
D,Analytical,CBR32,VJR,Midnight1,16,12,10min
E,Analytical,CBR32,D,Midnight1,0,12,10min
E,Analytical,CBR32,E,Midnight1,15,12,10min
E,Analytical,CBR32,VJR,Midnight1,9,12,10min
VJR,Analytical,CBR32,D,Midnight1,0,12,10min
VJR,Analytical,CBR32,E,Midnight1,21,12,10min
VJR,Analytical,CBR32,VJR,Midnight1,3,12,10min
D,Analytical,CBR32,D,Midnight2,24,12,10min
D,Analytical,CBR32,E,Midnight2,0,12,10min
D,Analytical,CBR32,VJR,Midnight2,0,12,10min
E,Analytical,CBR32,D,Midnight2,0,12,10min
E,Analytical,CBR32,E,Midnight2,7,12,10min
E,Analytical,CBR32,VJR,Midnight2,17,12,10min
VJR,Analytical,CBR32,D,Midnight2,4,12,10min
VJR,Analytical,CBR32,E,Midnight2,13,12,10min
VJR,Analytical,CBR32,VJR,Midnight2,7,12,10min
D,Analytical,CBR32,D,Midnight3,18,12,10min
D,Analytical,CBR32,E,Midnight3,6,12,10min
D,Analytical,CBR32,VJR,Midnight3,0,12,10min
E,Analytical,CBR32,D,Midnight3,3,12,10min
E,Analytical,CBR32,E,Midnight3,19,12,10min
E,Analytical,CBR32,VJR,Midnight3,2,12,10min
VJR,Analytical,CBR32,D,Midnight3,0,12,10min
VJR,Analytical,CBR32,E,Midnight3,10,12,10min
VJR,Analytical,CBR32,VJR,Midnight3,14,12,10min
D,Analytical,CBR32,D,Dawn,67,4,10min
D,Analytical,CBR32,E,Dawn,3,4,10min
D,Analytical,CBR32,VJR,Dawn,10,4,10min
E,Analytical,CBR32,D,Dawn,7,4,10min
E,Analytical,CBR32,E,Dawn,50,4,10min
E,Analytical,CBR32,VJR,Dawn,9,4,10min
VJR,Analytical,CBR32,D,Dawn,1,4,10min
VJR,Analytical,CBR32,E,Dawn,8,4,10min
VJR,Analytical,CBR32,VJR,Dawn,59,4,10min
D,Analytical,CBR32,D,Dusk,43,4,10min
D,Analytical,CBR32,E,Dusk,7,4,10min
D,Analytical,CBR32,VJR,Dusk,22,4,10min
E,Analytical,CBR32,D,Dusk,9,4,10min
E,Analytical,CBR32,E,Dusk,43,4,10min
E,Analytical,CBR32,VJR,Dusk,20,4,10min
VJR,Analytical,CBR32,D,Dusk,10,4,10min
VJR,Analytical,CBR32,E,Dusk,21,4,10min
VJR,Analytical,CBR32,VJR,Dusk,41,4,10min
D,Analytical,CBR32,D,Midday,61,4,10min
D,Analytical,CBR32,E,Midday,14,4,10min
D,Analytical,CBR32,VJR,Midday,1,4,10min
E,Analytical,CBR32,D,Midday,3,4,10min
E,Analytical,CBR32,E,Midday,68,4,10min
E,Analytical,CBR32,VJR,Midday,1,4,10min
VJR,Analytical,CBR32,D,Midday,1,4,10min
VJR,Analytical,CBR32,E,Midday,0,4,10min
VJR,Analytical,CBR32,VJR,Midday,65,4,10min
D,Analytical,CBR32,D,Midnight,69,4,10min
D,Analytical,CBR32,E,Midnight,1,4,10min
D,Analytical,CBR32,VJR,Midnight,2,4,10min
E,Analytical,CBR32,D,Midnight,8,4,10min
E,Analytical,CBR32,E,Midnight,48,4,10min
E,Analytical,CBR32,VJR,Midnight,16,4,10min
VJR,Analytical,CBR32,D,Midnight,3,4,10min
VJR,Analytical,CBR32,E,Midnight,25,4,10min
VJR,Analytical,CBR32,VJR,Midnight,44,4,10min
D,Analytical,CBR32,D,Dawn1,33,8,10min
D,Analytical,CBR32,E,Dawn1,2,8,10min
D,Analytical,CBR32,VJR,Dawn1,1,8,10min
E,Analytical,CBR32,D,Dawn1,2,8,10min
E,Analytical,CBR32,E,Dawn1,27,8,10min
E,Analytical,CBR32,VJR,Dawn1,7,8,10min
VJR,Analytical,CBR32,D,Dawn1,0,8,10min
VJR,Analytical,CBR32,E,Dawn1,5,8,10min
VJR,Analytical,CBR32,VJR,Dawn1,31,8,10min
D,Analytical,CBR32,D,Dawn2,33,8,10min
D,Analytical,CBR32,E,Dawn2,2,8,10min
D,Analytical,CBR32,VJR,Dawn2,9,8,10min
E,Analytical,CBR32,D,Dawn2,2,8,10min
E,Analytical,CBR32,E,Dawn2,25,8,10min
E,Analytical,CBR32,VJR,Dawn2,3,8,10min
VJR,Analytical,CBR32,D,Dawn2,1,8,10min
VJR,Analytical,CBR32,E,Dawn2,3,8,10min
VJR,Analytical,CBR32,VJR,Dawn2,28,8,10min
D,Analytical,CBR32,D,Dusk1,32,8,10min
D,Analytical,CBR32,E,Dusk1,4,8,10min
D,Analytical,CBR32,VJR,Dusk1,0,8,10min
E,Analytical,CBR32,D,Dusk1,1,8,10min
E,Analytical,CBR32,E,Dusk1,33,8,10min
E,Analytical,CBR32,VJR,Dusk1,2,8,10min
VJR,Analytical,CBR32,D,Dusk1,7,8,10min
VJR,Analytical,CBR32,E,Dusk1,9,8,10min
VJR,Analytical,CBR32,VJR,Dusk1,20,8,10min
D,Analytical,CBR32,D,Dusk2,22,8,10min
D,Analytical,CBR32,E,Dusk2,0,8,10min
D,Analytical,CBR32,VJR,Dusk2,14,8,10min
E,Analytical,CBR32,D,Dusk2,1,8,10min
E,Analytical,CBR32,E,Dusk2,15,8,10min
E,Analytical,CBR32,VJR,Dusk2,20,8,10min
VJR,Analytical,CBR32,D,Dusk2,7,8,10min
VJR,Analytical,CBR32,E,Dusk2,15,8,10min
VJR,Analytical,CBR32,VJR,Dusk2,14,8,10min
D,Analytical,CBR32,D,Midday1,37,8,10min
D,Analytical,CBR32,E,Midday1,2,8,10min
D,Analytical,CBR32,VJR,Midday1,1,8,10min
E,Analytical,CBR32,D,Midday1,14,8,10min
E,Analytical,CBR32,E,Midday1,21,8,10min
E,Analytical,CBR32,VJR,Midday1,1,8,10min
VJR,Analytical,CBR32,D,Midday1,0,8,10min
VJR,Analytical,CBR32,E,Midday1,0,8,10min
VJR,Analytical,CBR32,VJR,Midday1,30,8,10min
D,Analytical,CBR32,D,Midday2,25,8,10min
D,Analytical,CBR32,E,Midday2,11,8,10min
D,Analytical,CBR32,VJR,Midday2,0,8,10min
E,Analytical,CBR32,D,Midday2,0,8,10min
E,Analytical,CBR32,E,Midday2,35,8,10min
E,Analytical,CBR32,VJR,Midday2,1,8,10min
VJR,Analytical,CBR32,D,Midday2,1,8,10min
VJR,Analytical,CBR32,E,Midday2,0,8,10min
VJR,Analytical,CBR32,VJR,Midday2,35,8,10min
D,Analytical,CBR32,D,Midnight1,35,8,10min
D,Analytical,CBR32,E,Midnight1,1,8,10min
D,Analytical,CBR32,VJR,Midnight1,0,8,10min
E,Analytical,CBR32,D,Midnight1,0,8,10min
E,Analytical,CBR32,E,Midnight1,32,8,10min
E,Analytical,CBR32,VJR,Midnight1,4,8,10min
VJR,Analytical,CBR32,D,Midnight1,1,8,10min
VJR,Analytical,CBR32,E,Midnight1,21,8,10min
VJR,Analytical,CBR32,VJR,Midnight1,14,8,10min
D,Analytical,CBR32,D,Midnight2,27,8,10min
D,Analytical,CBR32,E,Midnight2,9,8,10min
D,Analytical,CBR32,VJR,Midnight2,0,8,10min
E,Analytical,CBR32,D,Midnight2,5,8,10min
E,Analytical,CBR32,E,Midnight2,23,8,10min
E,Analytical,CBR32,VJR,Midnight2,8,8,10min
VJR,Analytical,CBR32,D,Midnight2,1,8,10min
VJR,Analytical,CBR32,E,Midnight2,17,8,10min
VJR,Analytical,CBR32,VJR,Midnight2,18,8,10min
D,Analytical,CBR32,D,Whole Day,212,None,10min
D,Analytical,CBR32,E,Whole Day,47,None,10min
D,Analytical,CBR32,VJR,Whole Day,41,None,10min
E,Analytical,CBR32,D,Whole Day,23,None,10min
E,Analytical,CBR32,E,Whole Day,204,None,10min
E,Analytical,CBR32,VJR,Whole Day,55,None,10min
VJR,Analytical,CBR32,D,Whole Day,11,None,10min
VJR,Analytical,CBR32,E,Whole Day,59,None,10min
VJR,Analytical,CBR32,VJR,Whole Day,208,None,10min
D,Analytical,CBR320,D,Dawn1,22,12,10min
D,Analytical,CBR320,E,Dawn1,0,12,10min
D,Analytical,CBR320,VJR,Dawn1,2,12,10min
E,Analytical,CBR320,D,Dawn1,1,12,10min
E,Analytical,CBR320,E,Dawn1,13,12,10min
E,Analytical,CBR320,VJR,Dawn1,10,12,10min
VJR,Analytical,CBR320,D,Dawn1,0,12,10min
VJR,Analytical,CBR320,E,Dawn1,7,12,10min
VJR,Analytical,CBR320,VJR,Dawn1,17,12,10min
D,Analytical,CBR320,D,Dawn2,14,12,10min
D,Analytical,CBR320,E,Dawn2,10,12,10min
D,Analytical,CBR320,VJR,Dawn2,0,12,10min
E,Analytical,CBR320,D,Dawn2,3,12,10min
E,Analytical,CBR320,E,Dawn2,20,12,10min
E,Analytical,CBR320,VJR,Dawn2,1,12,10min
VJR,Analytical,CBR320,D,Dawn2,0,12,10min
VJR,Analytical,CBR320,E,Dawn2,1,12,10min
VJR,Analytical,CBR320,VJR,Dawn2,23,12,10min
D,Analytical,CBR320,D,Dawn3,13,12,10min
D,Analytical,CBR320,E,Dawn3,10,12,10min
D,Analytical,CBR320,VJR,Dawn3,9,12,10min
E,Analytical,CBR320,D,Dawn3,9,12,10min
E,Analytical,CBR320,E,Dawn3,9,12,10min
E,Analytical,CBR320,VJR,Dawn3,0,12,10min
VJR,Analytical,CBR320,D,Dawn3,1,12,10min
VJR,Analytical,CBR320,E,Dawn3,1,12,10min
VJR,Analytical,CBR320,VJR,Dawn3,18,12,10min
D,Analytical,CBR320,D,Dusk1,23,12,10min
D,Analytical,CBR320,E,Dusk1,1,12,10min
D,Analytical,CBR320,VJR,Dusk1,0,12,10min
E,Analytical,CBR320,D,Dusk1,2,12,10min
E,Analytical,CBR320,E,Dusk1,19,12,10min
E,Analytical,CBR320,VJR,Dusk1,3,12,10min
VJR,Analytical,CBR320,D,Dusk1,1,12,10min
VJR,Analytical,CBR320,E,Dusk1,4,12,10min
VJR,Analytical,CBR320,VJR,Dusk1,19,12,10min
D,Analytical,CBR320,D,Dusk2,24,12,10min
D,Analytical,CBR320,E,Dusk2,0,12,10min
D,Analytical,CBR320,VJR,Dusk2,0,12,10min
E,Analytical,CBR320,D,Dusk2,3,12,10min
E,Analytical,CBR320,E,Dusk2,11,12,10min
E,Analytical,CBR320,VJR,Dusk2,10,12,10min
VJR,Analytical,CBR320,D,Dusk2,0,12,10min
VJR,Analytical,CBR320,E,Dusk2,1,12,10min
VJR,Analytical,CBR320,VJR,Dusk2,23,12,10min
D,Analytical,CBR320,D,Dusk3,6,12,10min
D,Analytical,CBR320,E,Dusk3,2,12,10min
D,Analytical,CBR320,VJR,Dusk3,16,12,10min
E,Analytical,CBR320,D,Dusk3,4,12,10min
E,Analytical,CBR320,E,Dusk3,11,12,10min
E,Analytical,CBR320,VJR,Dusk3,9,12,10min
VJR,Analytical,CBR320,D,Dusk3,1,12,10min
VJR,Analytical,CBR320,E,Dusk3,0,12,10min
VJR,Analytical,CBR320,VJR,Dusk3,23,12,10min
D,Analytical,CBR320,D,Midday1,19,12,10min
D,Analytical,CBR320,E,Midday1,5,12,10min
D,Analytical,CBR320,VJR,Midday1,4,12,10min
E,Analytical,CBR320,D,Midday1,11,12,10min
E,Analytical,CBR320,E,Midday1,13,12,10min
E,Analytical,CBR320,VJR,Midday1,0,12,10min
VJR,Analytical,CBR320,D,Midday1,0,12,10min
VJR,Analytical,CBR320,E,Midday1,11,12,10min
VJR,Analytical,CBR320,VJR,Midday1,7,12,10min
D,Analytical,CBR320,D,Midday2,18,12,10min
D,Analytical,CBR320,E,Midday2,6,12,10min
D,Analytical,CBR320,VJR,Midday2,0,12,10min
E,Analytical,CBR320,D,Midday2,6,12,10min
E,Analytical,CBR320,E,Midday2,18,12,10min
E,Analytical,CBR320,VJR,Midday2,0,12,10min
VJR,Analytical,CBR320,D,Midday2,0,12,10min
VJR,Analytical,CBR320,E,Midday2,2,12,10min
VJR,Analytical,CBR320,VJR,Midday2,22,12,10min
D,Analytical,CBR320,D,Midday3,21,12,10min
D,Analytical,CBR320,E,Midday3,0,12,10min
D,Analytical,CBR320,VJR,Midday3,3,12,10min
E,Analytical,CBR320,D,Midday3,0,12,10min
E,Analytical,CBR320,E,Midday3,15,12,10min
E,Analytical,CBR320,VJR,Midday3,9,12,10min
VJR,Analytical,CBR320,D,Midday3,0,12,10min
VJR,Analytical,CBR320,E,Midday3,0,12,10min
VJR,Analytical,CBR320,VJR,Midday3,24,12,10min
D,Analytical,CBR320,D,Midnight1,3,12,10min
D,Analytical,CBR320,E,Midnight1,8,12,10min
D,Analytical,CBR320,VJR,Midnight1,13,12,10min
E,Analytical,CBR320,D,Midnight1,2,12,10min
E,Analytical,CBR320,E,Midnight1,19,12,10min
E,Analytical,CBR320,VJR,Midnight1,3,12,10min
VJR,Analytical,CBR320,D,Midnight1,0,12,10min
VJR,Analytical,CBR320,E,Midnight1,12,12,10min
VJR,Analytical,CBR320,VJR,Midnight1,12,12,10min
D,Analytical,CBR320,D,Midnight2,23,12,10min
D,Analytical,CBR320,E,Midnight2,0,12,10min
D,Analytical,CBR320,VJR,Midnight2,1,12,10min
E,Analytical,CBR320,D,Midnight2,1,12,10min
