Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
Grassland,AI,CBR320,Grassland,Dusk3,3,12,20min
Grassland,AI,CBR64,Grassland,Dusk3,5,12,20min
Grassland,AI,CBR8,Grassland,Dusk3,9,12,20min
Grassland,AI,RAW,Grassland,Dusk3,6,12,20min
Grassland,AI,VBR0,Grassland,Dusk3,3,12,20min
Grassland,AI,CBR128,Grassland,Dusk3,7,12,5min
Grassland,AI,CBR16,Grassland,Dusk3,27,12,5min
Grassland,AI,CBR256,Grassland,Dusk3,6,12,5min
Grassland,AI,CBR32,Grassland,Dusk3,25,12,5min
Grassland,AI,CBR320,Grassland,Dusk3,5,12,5min
Grassland,AI,CBR64,Grassland,Dusk3,9,12,5min
Grassland,AI,CBR8,Grassland,Dusk3,33,12,5min
Grassland,AI,RAW,Grassland,Dusk3,14,12,5min
Grassland,AI,VBR0,Grassland,Dusk3,16,12,5min
Grassland,AS,CBR128,Grassland,Dusk3,24,12,10min
Grassland,AS,CBR16,Grassland,Dusk3,24,12,10min
Grassland,AS,CBR256,Grassland,Dusk3,24,12,10min
Grassland,AS,CBR32,Grassland,Dusk3,23,12,10min
Grassland,AS,CBR320,Grassland,Dusk3,24,12,10min
Grassland,AS,CBR64,Grassland,Dusk3,22,12,10min
Grassland,AS,CBR8,Grassland,Dusk3,24,12,10min
Grassland,AS,RAW,Grassland,Dusk3,24,12,10min
Grassland,AS,VBR0,Grassland,Dusk3,24,12,10min
Grassland,AS,CBR128,Grassland,Dusk3,96,12,2.5min
Grassland,AS,CBR16,Grassland,Dusk3,91,12,2.5min
Grassland,AS,CBR256,Grassland,Dusk3,96,12,2.5min
Grassland,AS,CBR32,Grassland,Dusk3,93,12,2.5min
Grassland,AS,CBR320,Grassland,Dusk3,96,12,2.5min
Grassland,AS,CBR64,Grassland,Dusk3,85,12,2.5min
Grassland,AS,CBR8,Grassland,Dusk3,72,12,2.5min
Grassland,AS,RAW,Grassland,Dusk3,96,12,2.5min
Grassland,AS,VBR0,Grassland,Dusk3,96,12,2.5min
Grassland,AS,CBR128,Grassland,Dusk3,12,12,20min
Grassland,AS,CBR16,Grassland,Dusk3,12,12,20min
Grassland,AS,CBR256,Grassland,Dusk3,12,12,20min
Grassland,AS,CBR32,Grassland,Dusk3,12,12,20min
Grassland,AS,CBR320,Grassland,Dusk3,12,12,20min
Grassland,AS,CBR64,Grassland,Dusk3,11,12,20min
Grassland,AS,CBR8,Grassland,Dusk3,12,12,20min
Grassland,AS,RAW,Grassland,Dusk3,12,12,20min
Grassland,AS,VBR0,Grassland,Dusk3,12,12,20min
Grassland,AS,CBR128,Grassland,Dusk3,48,12,5min
Grassland,AS,CBR16,Grassland,Dusk3,47,12,5min
Grassland,AS,CBR256,Grassland,Dusk3,48,12,5min
Grassland,AS,CBR32,Grassland,Dusk3,47,12,5min
Grassland,AS,CBR320,Grassland,Dusk3,48,12,5min
Grassland,AS,CBR64,Grassland,Dusk3,41,12,5min
Grassland,AS,CBR8,Grassland,Dusk3,48,12,5min
Grassland,AS,RAW,Grassland,Dusk3,48,12,5min
Grassland,AS,VBR0,Grassland,Dusk3,48,12,5min
Grassland,AI,CBR128,Grassland,Early AM,26,8,10min
Grassland,AI,CBR16,Grassland,Early AM,36,8,10min
Grassland,AI,CBR256,Grassland,Early AM,26,8,10min
Grassland,AI,CBR32,Grassland,Early AM,33,8,10min
Grassland,AI,CBR320,Grassland,Early AM,26,8,10min
Grassland,AI,CBR64,Grassland,Early AM,20,8,10min
Grassland,AI,CBR8,Grassland,Early AM,34,8,10min
Grassland,AI,RAW,Grassland,Early AM,34,8,10min
Grassland,AI,VBR0,Grassland,Early AM,34,8,10min
Grassland,AI,CBR128,Grassland,Early AM,79,8,2.5min
Grassland,AI,CBR16,Grassland,Early AM,144,8,2.5min
Grassland,AI,CBR256,Grassland,Early AM,98,8,2.5min
Grassland,AI,CBR32,Grassland,Early AM,132,8,2.5min
Grassland,AI,CBR320,Grassland,Early AM,95,8,2.5min
Grassland,AI,CBR64,Grassland,Early AM,84,8,2.5min
Grassland,AI,CBR8,Grassland,Early AM,143,8,2.5min
Grassland,AI,RAW,Grassland,Early AM,132,8,2.5min
Grassland,AI,VBR0,Grassland,Early AM,78,8,2.5min
Grassland,AI,CBR128,Grassland,Early AM,14,8,20min
Grassland,AI,CBR16,Grassland,Early AM,18,8,20min
Grassland,AI,CBR256,Grassland,Early AM,14,8,20min
Grassland,AI,CBR32,Grassland,Early AM,14,8,20min
Grassland,AI,CBR320,Grassland,Early AM,14,8,20min
Grassland,AI,CBR64,Grassland,Early AM,11,8,20min
Grassland,AI,CBR8,Grassland,Early AM,16,8,20min
Grassland,AI,RAW,Grassland,Early AM,17,8,20min
Grassland,AI,VBR0,Grassland,Early AM,11,8,20min
Grassland,AI,CBR128,Grassland,Early AM,57,8,5min
Grassland,AI,CBR16,Grassland,Early AM,72,8,5min
Grassland,AI,CBR256,Grassland,Early AM,57,8,5min
Grassland,AI,CBR32,Grassland,Early AM,68,8,5min
Grassland,AI,CBR320,Grassland,Early AM,56,8,5min
Grassland,AI,CBR64,Grassland,Early AM,30,8,5min
Grassland,AI,CBR8,Grassland,Early AM,68,8,5min
Grassland,AI,RAW,Grassland,Early AM,65,8,5min
Grassland,AI,VBR0,Grassland,Early AM,65,8,5min
Grassland,AS,CBR128,Grassland,Early AM,36,8,10min
Grassland,AS,CBR16,Grassland,Early AM,33,8,10min
Grassland,AS,CBR256,Grassland,Early AM,35,8,10min
Grassland,AS,CBR32,Grassland,Early AM,36,8,10min
Grassland,AS,CBR320,Grassland,Early AM,36,8,10min
Grassland,AS,CBR64,Grassland,Early AM,36,8,10min
Grassland,AS,CBR8,Grassland,Early AM,31,8,10min
Grassland,AS,RAW,Grassland,Early AM,36,8,10min
Grassland,AS,VBR0,Grassland,Early AM,35,8,10min
Grassland,AS,CBR128,Grassland,Early AM,140,8,2.5min
Grassland,AS,CBR16,Grassland,Early AM,136,8,2.5min
Grassland,AS,CBR256,Grassland,Early AM,141,8,2.5min
Grassland,AS,CBR32,Grassland,Early AM,144,8,2.5min
Grassland,AS,CBR320,Grassland,Early AM,141,8,2.5min
Grassland,AS,CBR64,Grassland,Early AM,141,8,2.5min
Grassland,AS,CBR8,Grassland,Early AM,121,8,2.5min
Grassland,AS,RAW,Grassland,Early AM,141,8,2.5min
Grassland,AS,VBR0,Grassland,Early AM,141,8,2.5min
Grassland,AS,CBR128,Grassland,Early AM,18,8,20min
Grassland,AS,CBR16,Grassland,Early AM,18,8,20min
Grassland,AS,CBR256,Grassland,Early AM,18,8,20min
Grassland,AS,CBR32,Grassland,Early AM,18,8,20min
Grassland,AS,CBR320,Grassland,Early AM,18,8,20min
Grassland,AS,CBR64,Grassland,Early AM,18,8,20min
Grassland,AS,CBR8,Grassland,Early AM,15,8,20min
Grassland,AS,RAW,Grassland,Early AM,18,8,20min
Grassland,AS,VBR0,Grassland,Early AM,18,8,20min
Grassland,AS,CBR128,Grassland,Early AM,70,8,5min
Grassland,AS,CBR16,Grassland,Early AM,70,8,5min
Grassland,AS,CBR256,Grassland,Early AM,70,8,5min
Grassland,AS,CBR32,Grassland,Early AM,72,8,5min
Grassland,AS,CBR320,Grassland,Early AM,70,8,5min
Grassland,AS,CBR64,Grassland,Early AM,72,8,5min
Grassland,AS,CBR8,Grassland,Early AM,61,8,5min
Grassland,AS,RAW,Grassland,Early AM,70,8,5min
Grassland,AS,VBR0,Grassland,Early AM,70,8,5min
Grassland,AI,CBR128,Grassland,Early AM1,22,12,10min
Grassland,AI,CBR16,Grassland,Early AM1,24,12,10min
Grassland,AI,CBR256,Grassland,Early AM1,22,12,10min
Grassland,AI,CBR32,Grassland,Early AM1,24,12,10min
Grassland,AI,CBR320,Grassland,Early AM1,22,12,10min
Grassland,AI,CBR64,Grassland,Early AM1,9,12,10min
Grassland,AI,CBR8,Grassland,Early AM1,24,12,10min
Grassland,AI,RAW,Grassland,Early AM1,22,12,10min
Grassland,AI,VBR0,Grassland,Early AM1,17,12,10min
Grassland,AI,CBR128,Grassland,Early AM1,47,12,2.5min
Grassland,AI,CBR16,Grassland,Early AM1,96,12,2.5min
Grassland,AI,CBR256,Grassland,Early AM1,85,12,2.5min
Grassland,AI,CBR32,Grassland,Early AM1,96,12,2.5min
Grassland,AI,CBR320,Grassland,Early AM1,61,12,2.5min
Grassland,AI,CBR64,Grassland,Early AM1,66,12,2.5min
Grassland,AI,CBR8,Grassland,Early AM1,96,12,2.5min
Grassland,AI,RAW,Grassland,Early AM1,81,12,2.5min
Grassland,AI,VBR0,Grassland,Early AM1,52,12,2.5min
Grassland,AI,CBR128,Grassland,Early AM1,8,12,20min
Grassland,AI,CBR16,Grassland,Early AM1,12,12,20min
Grassland,AI,CBR256,Grassland,Early AM1,8,12,20min
Grassland,AI,CBR32,Grassland,Early AM1,12,12,20min
Grassland,AI,CBR320,Grassland,Early AM1,6,12,20min
Grassland,AI,CBR64,Grassland,Early AM1,6,12,20min
Grassland,AI,CBR8,Grassland,Early AM1,12,12,20min
Grassland,AI,RAW,Grassland,Early AM1,10,12,20min
Grassland,AI,VBR0,Grassland,Early AM1,5,12,20min
Grassland,AI,CBR128,Grassland,Early AM1,43,12,5min
Grassland,AI,CBR16,Grassland,Early AM1,48,12,5min
Grassland,AI,CBR256,Grassland,Early AM1,42,12,5min
Grassland,AI,CBR32,Grassland,Early AM1,48,12,5min
Grassland,AI,CBR320,Grassland,Early AM1,43,12,5min
Grassland,AI,CBR64,Grassland,Early AM1,30,12,5min
Grassland,AI,CBR8,Grassland,Early AM1,48,12,5min
Grassland,AI,RAW,Grassland,Early AM1,40,12,5min
Grassland,AI,VBR0,Grassland,Early AM1,39,12,5min
Grassland,AS,CBR128,Grassland,Early AM1,24,12,10min
Grassland,AS,CBR16,Grassland,Early AM1,20,12,10min
Grassland,AS,CBR256,Grassland,Early AM1,24,12,10min
Grassland,AS,CBR32,Grassland,Early AM1,24,12,10min
Grassland,AS,CBR320,Grassland,Early AM1,24,12,10min
Grassland,AS,CBR64,Grassland,Early AM1,24,12,10min
Grassland,AS,CBR8,Grassland,Early AM1,24,12,10min
Grassland,AS,RAW,Grassland,Early AM1,24,12,10min
Grassland,AS,VBR0,Grassland,Early AM1,24,12,10min
Grassland,AS,CBR128,Grassland,Early AM1,96,12,2.5min
Grassland,AS,CBR16,Grassland,Early AM1,90,12,2.5min
Grassland,AS,CBR256,Grassland,Early AM1,96,12,2.5min
Grassland,AS,CBR32,Grassland,Early AM1,96,12,2.5min
Grassland,AS,CBR320,Grassland,Early AM1,96,12,2.5min
Grassland,AS,CBR64,Grassland,Early AM1,96,12,2.5min
Grassland,AS,CBR8,Grassland,Early AM1,96,12,2.5min
Grassland,AS,RAW,Grassland,Early AM1,96,12,2.5min
Grassland,AS,VBR0,Grassland,Early AM1,96,12,2.5min
Grassland,AS,CBR128,Grassland,Early AM1,12,12,20min
Grassland,AS,CBR16,Grassland,Early AM1,10,12,20min
Grassland,AS,CBR256,Grassland,Early AM1,12,12,20min
Grassland,AS,CBR32,Grassland,Early AM1,12,12,20min
Grassland,AS,CBR320,Grassland,Early AM1,12,12,20min
Grassland,AS,CBR64,Grassland,Early AM1,12,12,20min
Grassland,AS,CBR8,Grassland,Early AM1,12,12,20min
Grassland,AS,RAW,Grassland,Early AM1,12,12,20min
Grassland,AS,VBR0,Grassland,Early AM1,12,12,20min
Grassland,AS,CBR128,Grassland,Early AM1,48,12,5min
Grassland,AS,CBR16,Grassland,Early AM1,41,12,5min
Grassland,AS,CBR256,Grassland,Early AM1,48,12,5min
Grassland,AS,CBR32,Grassland,Early AM1,48,12,5min
Grassland,AS,CBR320,Grassland,Early AM1,48,12,5min
Grassland,AS,CBR64,Grassland,Early AM1,48,12,5min
Grassland,AS,CBR8,Grassland,Early AM1,48,12,5min
Grassland,AS,RAW,Grassland,Early AM1,48,12,5min
Grassland,AS,VBR0,Grassland,Early AM1,48,12,5min
Grassland,AI,CBR128,Grassland,Early AM2,16,12,10min
Grassland,AI,CBR16,Grassland,Early AM2,23,12,10min
Grassland,AI,CBR256,Grassland,Early AM2,14,12,10min
Grassland,AI,CBR32,Grassland,Early AM2,13,12,10min
Grassland,AI,CBR320,Grassland,Early AM2,15,12,10min
Grassland,AI,CBR64,Grassland,Early AM2,14,12,10min
Grassland,AI,CBR8,Grassland,Early AM2,19,12,10min
Grassland,AI,RAW,Grassland,Early AM2,22,12,10min
Grassland,AI,VBR0,Grassland,Early AM2,18,12,10min
Grassland,AI,CBR128,Grassland,Early AM2,68,12,2.5min
Grassland,AI,CBR16,Grassland,Early AM2,86,12,2.5min
Grassland,AI,CBR256,Grassland,Early AM2,68,12,2.5min
Grassland,AI,CBR32,Grassland,Early AM2,68,12,2.5min
Grassland,AI,CBR320,Grassland,Early AM2,69,12,2.5min
Grassland,AI,CBR64,Grassland,Early AM2,73,12,2.5min
Grassland,AI,CBR8,Grassland,Early AM2,77,12,2.5min
Grassland,AI,RAW,Grassland,Early AM2,76,12,2.5min
Grassland,AI,VBR0,Grassland,Early AM2,73,12,2.5min
Grassland,AI,CBR128,Grassland,Early AM2,7,12,20min
Grassland,AI,CBR16,Grassland,Early AM2,11,12,20min
Grassland,AI,CBR256,Grassland,Early AM2,7,12,20min
Grassland,AI,CBR32,Grassland,Early AM2,6,12,20min
Grassland,AI,CBR320,Grassland,Early AM2,4,12,20min
Grassland,AI,CBR64,Grassland,Early AM2,4,12,20min
Grassland,AI,CBR8,Grassland,Early AM2,12,12,20min
Grassland,AI,RAW,Grassland,Early AM2,12,12,20min
Grassland,AI,VBR0,Grassland,Early AM2,5,12,20min
Grassland,AI,CBR128,Grassland,Early AM2,32,12,5min
Grassland,AI,CBR16,Grassland,Early AM2,44,12,5min
Grassland,AI,CBR256,Grassland,Early AM2,31,12,5min
Grassland,AI,CBR32,Grassland,Early AM2,32,12,5min
Grassland,AI,CBR320,Grassland,Early AM2,32,12,5min
Grassland,AI,CBR64,Grassland,Early AM2,30,12,5min
Grassland,AI,CBR8,Grassland,Early AM2,37,12,5min
Grassland,AI,RAW,Grassland,Early AM2,36,12,5min
Grassland,AI,VBR0,Grassland,Early AM2,32,12,5min
Grassland,AS,CBR128,Grassland,Early AM2,23,12,10min
Grassland,AS,CBR16,Grassland,Early AM2,23,12,10min
Grassland,AS,CBR256,Grassland,Early AM2,24,12,10min
Grassland,AS,CBR32,Grassland,Early AM2,24,12,10min
Grassland,AS,CBR320,Grassland,Early AM2,24,12,10min
Grassland,AS,CBR64,Grassland,Early AM2,24,12,10min
Grassland,AS,CBR8,Grassland,Early AM2,24,12,10min
Grassland,AS,RAW,Grassland,Early AM2,24,12,10min
Grassland,AS,VBR0,Grassland,Early AM2,24,12,10min
Grassland,AS,CBR128,Grassland,Early AM2,94,12,2.5min
Grassland,AS,CBR16,Grassland,Early AM2,91,12,2.5min
Grassland,AS,CBR256,Grassland,Early AM2,95,12,2.5min
Grassland,AS,CBR32,Grassland,Early AM2,94,12,2.5min
Grassland,AS,CBR320,Grassland,Early AM2,94,12,2.5min
Grassland,AS,CBR64,Grassland,Early AM2,94,12,2.5min
Grassland,AS,CBR8,Grassland,Early AM2,91,12,2.5min
Grassland,AS,RAW,Grassland,Early AM2,95,12,2.5min
Grassland,AS,VBR0,Grassland,Early AM2,95,12,2.5min
Grassland,AS,CBR128,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR16,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR256,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR32,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR320,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR64,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR8,Grassland,Early AM2,12,12,20min
Grassland,AS,RAW,Grassland,Early AM2,12,12,20min
Grassland,AS,VBR0,Grassland,Early AM2,12,12,20min
Grassland,AS,CBR128,Grassland,Early AM2,48,12,5min
Grassland,AS,CBR16,Grassland,Early AM2,46,12,5min
Grassland,AS,CBR256,Grassland,Early AM2,48,12,5min
Grassland,AS,CBR32,Grassland,Early AM2,47,12,5min
Grassland,AS,CBR320,Grassland,Early AM2,48,12,5min
Grassland,AS,CBR64,Grassland,Early AM2,48,12,5min
Grassland,AS,CBR8,Grassland,Early AM2,48,12,5min
Grassland,AS,RAW,Grassland,Early AM2,48,12,5min
Grassland,AS,VBR0,Grassland,Early AM2,48,12,5min
Grassland,AI,CBR128,Grassland,Early AM3,13,12,10min
Grassland,AI,CBR16,Grassland,Early AM3,26,12,10min
Grassland,AI,CBR256,Grassland,Early AM3,13,12,10min
Grassland,AI,CBR32,Grassland,Early AM3,18,12,10min
Grassland,AI,CBR320,Grassland,Early AM3,13,12,10min
Grassland,AI,CBR64,Grassland,Early AM3,19,12,10min
Grassland,AI,CBR8,Grassland,Early AM3,32,12,10min
Grassland,AI,RAW,Grassland,Early AM3,15,12,10min
Grassland,AI,VBR0,Grassland,Early AM3,23,12,10min
Grassland,AI,CBR128,Grassland,Early AM3,79,12,2.5min
Grassland,AI,CBR16,Grassland,Early AM3,103,12,2.5min
Grassland,AI,CBR256,Grassland,Early AM3,61,12,2.5min
Grassland,AI,CBR32,Grassland,Early AM3,76,12,2.5min
Grassland,AI,CBR320,Grassland,Early AM3,72,12,2.5min
Grassland,AI,CBR64,Grassland,Early AM3,90,12,2.5min
Grassland,AI,CBR8,Grassland,Early AM3,111,12,2.5min
Grassland,AI,RAW,Grassland,Early AM3,59,12,2.5min
Grassland,AI,VBR0,Grassland,Early AM3,87,12,2.5min
Grassland,AI,CBR128,Grassland,Early AM3,6,12,20min
Grassland,AI,CBR16,Grassland,Early AM3,15,12,20min
Grassland,AI,CBR256,Grassland,Early AM3,8,12,20min
Grassland,AI,CBR32,Grassland,Early AM3,9,12,20min
Grassland,AI,CBR320,Grassland,Early AM3,11,12,20min
Grassland,AI,CBR64,Grassland,Early AM3,11,12,20min
Grassland,AI,CBR8,Grassland,Early AM3,16,12,20min
Grassland,AI,RAW,Grassland,Early AM3,9,12,20min
Grassland,AI,VBR0,Grassland,Early AM3,12,12,20min
Grassland,AI,CBR128,Grassland,Early AM3,21,12,5min
Grassland,AI,CBR16,Grassland,Early AM3,48,12,5min
Grassland,AI,CBR256,Grassland,Early AM3,24,12,5min
Grassland,AI,CBR32,Grassland,Early AM3,39,12,5min
Grassland,AI,CBR320,Grassland,Early AM3,24,12,5min
Grassland,AI,CBR64,Grassland,Early AM3,35,12,5min
Grassland,AI,CBR8,Grassland,Early AM3,57,12,5min
Grassland,AI,RAW,Grassland,Early AM3,27,12,5min
Grassland,AI,VBR0,Grassland,Early AM3,44,12,5min
Grassland,AS,CBR128,Grassland,Early AM3,29,12,10min
Grassland,AS,CBR16,Grassland,Early AM3,31,12,10min
Grassland,AS,CBR256,Grassland,Early AM3,30,12,10min
Grassland,AS,CBR32,Grassland,Early AM3,28,12,10min
Grassland,AS,CBR320,Grassland,Early AM3,30,12,10min
Grassland,AS,CBR64,Grassland,Early AM3,26,12,10min
Grassland,AS,CBR8,Grassland,Early AM3,32,12,10min
Grassland,AS,RAW,Grassland,Early AM3,30,12,10min
Grassland,AS,VBR0,Grassland,Early AM3,28,12,10min
Grassland,AS,CBR128,Grassland,Early AM3,113,12,2.5min
Grassland,AS,CBR16,Grassland,Early AM3,127,12,2.5min
Grassland,AS,CBR256,Grassland,Early AM3,116,12,2.5min
Grassland,AS,CBR32,Grassland,Early AM3,109,12,2.5min
Grassland,AS,CBR320,Grassland,Early AM3,117,12,2.5min
Grassland,AS,CBR64,Grassland,Early AM3,98,12,2.5min
Grassland,AS,CBR8,Grassland,Early AM3,128,12,2.5min
Grassland,AS,RAW,Grassland,Early AM3,115,12,2.5min
Grassland,AS,VBR0,Grassland,Early AM3,114,12,2.5min
Grassland,AS,CBR128,Grassland,Early AM3,15,12,20min
Grassland,AS,CBR16,Grassland,Early AM3,16,12,20min
Grassland,AS,CBR256,Grassland,Early AM3,15,12,20min
Grassland,AS,CBR32,Grassland,Early AM3,15,12,20min
Grassland,AS,CBR320,Grassland,Early AM3,15,12,20min
Grassland,AS,CBR64,Grassland,Early AM3,13,12,20min
Grassland,AS,CBR8,Grassland,Early AM3,16,12,20min
Grassland,AS,RAW,Grassland,Early AM3,15,12,20min
Grassland,AS,VBR0,Grassland,Early AM3,15,12,20min
Grassland,AS,CBR128,Grassland,Early AM3,58,12,5min
Grassland,AS,CBR16,Grassland,Early AM3,61,12,5min
Grassland,AS,CBR256,Grassland,Early AM3,59,12,5min
Grassland,AS,CBR32,Grassland,Early AM3,52,12,5min
Grassland,AS,CBR320,Grassland,Early AM3,59,12,5min
Grassland,AS,CBR64,Grassland,Early AM3,47,12,5min
Grassland,AS,CBR8,Grassland,Early AM3,61,12,5min
Grassland,AS,RAW,Grassland,Early AM3,59,12,5min
Grassland,AS,VBR0,Grassland,Early AM3,58,12,5min
Grassland,AI,CBR128,Grassland,Evening,8,8,10min
Grassland,AI,CBR16,Grassland,Evening,19,8,10min
Grassland,AI,CBR256,Grassland,Evening,8,8,10min
Grassland,AI,CBR32,Grassland,Evening,25,8,10min
Grassland,AI,CBR320,Grassland,Evening,9,8,10min
Grassland,AI,CBR64,Grassland,Evening,13,8,10min
Grassland,AI,CBR8,Grassland,Evening,26,8,10min
Grassland,AI,RAW,Grassland,Evening,14,8,10min
Grassland,AI,VBR0,Grassland,Evening,11,8,10min
Grassland,AI,CBR128,Grassland,Evening,43,8,2.5min
Grassland,AI,CBR16,Grassland,Evening,119,8,2.5min
Grassland,AI,CBR256,Grassland,Evening,38,8,2.5min
Grassland,AI,CBR32,Grassland,Evening,80,8,2.5min
Grassland,AI,CBR320,Grassland,Evening,34,8,2.5min
Grassland,AI,CBR64,Grassland,Evening,43,8,2.5min
Grassland,AI,CBR8,Grassland,Evening,105,8,2.5min
Grassland,AI,RAW,Grassland,Evening,94,8,2.5min
Grassland,AI,VBR0,Grassland,Evening,39,8,2.5min
Grassland,AI,CBR128,Grassland,Evening,6,8,20min
Grassland,AI,CBR16,Grassland,Evening,9,8,20min
Grassland,AI,CBR256,Grassland,Evening,7,8,20min
Grassland,AI,CBR32,Grassland,Evening,11,8,20min
Grassland,AI,CBR320,Grassland,Evening,9,8,20min
Grassland,AI,CBR64,Grassland,Evening,10,8,20min
Grassland,AI,CBR8,Grassland,Evening,13,8,20min
Grassland,AI,RAW,Grassland,Evening,14,8,20min
Grassland,AI,VBR0,Grassland,Evening,9,8,20min
Grassland,AI,CBR128,Grassland,Evening,11,8,5min
Grassland,AI,CBR16,Grassland,Evening,40,8,5min
Grassland,AI,CBR256,Grassland,Evening,18,8,5min
Grassland,AI,CBR32,Grassland,Evening,56,8,5min
Grassland,AI,CBR320,Grassland,Evening,17,8,5min
Grassland,AI,CBR64,Grassland,Evening,31,8,5min
Grassland,AI,CBR8,Grassland,Evening,50,8,5min
Grassland,AI,RAW,Grassland,Evening,46,8,5min
Grassland,AI,VBR0,Grassland,Evening,45,8,5min
Grassland,AS,CBR128,Grassland,Evening,36,8,10min
Grassland,AS,CBR16,Grassland,Evening,34,8,10min
Grassland,AS,CBR256,Grassland,Evening,36,8,10min
Grassland,AS,CBR32,Grassland,Evening,36,8,10min
Grassland,AS,CBR320,Grassland,Evening,36,8,10min
Grassland,AS,CBR64,Grassland,Evening,35,8,10min
Grassland,AS,CBR8,Grassland,Evening,36,8,10min
Grassland,AS,RAW,Grassland,Evening,36,8,10min
Grassland,AS,VBR0,Grassland,Evening,36,8,10min
Grassland,AS,CBR128,Grassland,Evening,144,8,2.5min
Grassland,AS,CBR16,Grassland,Evening,135,8,2.5min
Grassland,AS,CBR256,Grassland,Evening,144,8,2.5min
Grassland,AS,CBR32,Grassland,Evening,142,8,2.5min
Grassland,AS,CBR320,Grassland,Evening,144,8,2.5min
Grassland,AS,CBR64,Grassland,Evening,137,8,2.5min
Grassland,AS,CBR8,Grassland,Evening,139,8,2.5min
Grassland,AS,RAW,Grassland,Evening,144,8,2.5min
Grassland,AS,VBR0,Grassland,Evening,144,8,2.5min
Grassland,AS,CBR128,Grassland,Evening,18,8,20min
Grassland,AS,CBR16,Grassland,Evening,17,8,20min
Grassland,AS,CBR256,Grassland,Evening,18,8,20min
Grassland,AS,CBR32,Grassland,Evening,18,8,20min
Grassland,AS,CBR320,Grassland,Evening,18,8,20min
Grassland,AS,CBR64,Grassland,Evening,18,8,20min
Grassland,AS,CBR8,Grassland,Evening,18,8,20min
Grassland,AS,RAW,Grassland,Evening,18,8,20min
Grassland,AS,VBR0,Grassland,Evening,18,8,20min
Grassland,AS,CBR128,Grassland,Evening,72,8,5min
Grassland,AS,CBR16,Grassland,Evening,71,8,5min
Grassland,AS,CBR256,Grassland,Evening,72,8,5min
Grassland,AS,CBR32,Grassland,Evening,72,8,5min
Grassland,AS,CBR320,Grassland,Evening,72,8,5min
Grassland,AS,CBR64,Grassland,Evening,69,8,5min
Grassland,AS,CBR8,Grassland,Evening,72,8,5min
Grassland,AS,RAW,Grassland,Evening,72,8,5min
Grassland,AS,VBR0,Grassland,Evening,72,8,5min
Grassland,AI,CBR128,Grassland,Midday,32,8,10min
Grassland,AI,CBR16,Grassland,Midday,34,8,10min
Grassland,AI,CBR256,Grassland,Midday,35,8,10min
Grassland,AI,CBR32,Grassland,Midday,29,8,10min
Grassland,AI,CBR320,Grassland,Midday,35,8,10min
Grassland,AI,CBR64,Grassland,Midday,35,8,10min
Grassland,AI,CBR8,Grassland,Midday,35,8,10min
Grassland,AI,RAW,Grassland,Midday,36,8,10min
Grassland,AI,VBR0,Grassland,Midday,33,8,10min
Grassland,AI,CBR128,Grassland,Midday,127,8,2.5min
Grassland,AI,CBR16,Grassland,Midday,136,8,2.5min
Grassland,AI,CBR256,Grassland,Midday,146,8,2.5min
Grassland,AI,CBR32,Grassland,Midday,127,8,2.5min
Grassland,AI,CBR320,Grassland,Midday,128,8,2.5min
Grassland,AI,CBR64,Grassland,Midday,131,8,2.5min
Grassland,AI,CBR8,Grassland,Midday,139,8,2.5min
Grassland,AI,RAW,Grassland,Midday,147,8,2.5min
Grassland,AI,VBR0,Grassland,Midday,126,8,2.5min
Grassland,AI,CBR128,Grassland,Midday,13,8,20min
Grassland,AI,CBR16,Grassland,Midday,17,8,20min
Grassland,AI,CBR256,Grassland,Midday,16,8,20min
Grassland,AI,CBR32,Grassland,Midday,16,8,20min
Grassland,AI,CBR320,Grassland,Midday,17,8,20min
Grassland,AI,CBR64,Grassland,Midday,18,8,20min
Grassland,AI,CBR8,Grassland,Midday,19,8,20min
Grassland,AI,RAW,Grassland,Midday,19,8,20min
Grassland,AI,VBR0,Grassland,Midday,17,8,20min
Grassland,AI,CBR128,Grassland,Midday,73,8,5min
Grassland,AI,CBR16,Grassland,Midday,70,8,5min
Grassland,AI,CBR256,Grassland,Midday,74,8,5min
Grassland,AI,CBR32,Grassland,Midday,65,8,5min
Grassland,AI,CBR320,Grassland,Midday,74,8,5min
Grassland,AI,CBR64,Grassland,Midday,75,8,5min
Grassland,AI,CBR8,Grassland,Midday,72,8,5min
Grassland,AI,RAW,Grassland,Midday,72,8,5min
Grassland,AI,VBR0,Grassland,Midday,70,8,5min
Grassland,AS,CBR128,Grassland,Midday,33,8,10min
Grassland,AS,CBR16,Grassland,Midday,34,8,10min
Grassland,AS,CBR256,Grassland,Midday,35,8,10min
Grassland,AS,CBR32,Grassland,Midday,34,8,10min
Grassland,AS,CBR320,Grassland,Midday,35,8,10min
Grassland,AS,CBR64,Grassland,Midday,31,8,10min
Grassland,AS,CBR8,Grassland,Midday,36,8,10min
Grassland,AS,RAW,Grassland,Midday,35,8,10min
Grassland,AS,VBR0,Grassland,Midday,35,8,10min
